zip,data
45255,0
45309,0
45320,5
45322,0
45324,0
45332,0
45333,39
45342,1
45344,4
45356,0
45365,0
45371,0
45373,18
45385,0
45402,0
45404,0
45409,0
45420,0
45424,0
45429,0
45430,0
45431,0
45440,0
45458,0
45459,0
45503,0
45506,178
45601,0
45619,0
45623,0
45638,0
45640,273
45656,0
45660,0
45663,0
45690,0
45694,0
45701,160
45710,0
45714,0
45750,147
45804,0
45805,0
45807,1
45840,484
45875,24
45885,0
45891,0
45895,0
46030,0
46033,0
46037,0
46040,0
46060,0
46062,0
46074,173
46075,0
46077,0
46104,0
46112,0
46120,1
46122,1
46123,0
46131,0
46140,0
46142,0
46158,0
46201,0
46203,0
46214,0
46221,0
46222,4
46234,0
46237,0
46241,81
46254,0
46256,0
46259,0
46260,0
46303,0
46304,0
46307,0
46310,0
46311,0
46321,0
46322,0
46323,20
46342,0
46350,0
46368,0
46375,0
46385,26
46410,0
46506,0
46530,0
46562,12
46563,79
46580,0
46601,0
46614,0
46714,0
46774,0
46808,0
46816,0
46825,0
46845,0
46910,1
46933,0
47001,0
47012,0
47025,0
47042,51
47112,0
47129,59
47150,0
47165,0
47172,0
47201,0
47240,0
47246,0
47250,0
47265,0
47283,0
47374,0
47387,0
47390,0
47403,0
47441,0
47446,0
47630,0
47708,0
47715,109
47862,0
47905,0
47906,0
47909,0
47921,0
47933,0
47960,0
47966,0
48001,0
48002,0
48009,0
48015,1
48017,0
48035,21
48038,0
48041,0
48042,1
48043,0
48045,0
48047,0
48050,64
48051,30
48054,0
48060,0
48062,15
48065,1
48067,0
48071,0
48073,0
48081,0
48082,0
48083,0
48084,0
48085,1
48088,0
48089,0
48092,0
48093,0
48103,26
48108,0
48114,148
48116,0
48117,2
48118,0
48124,0
48126,0
48127,60
48128,0
48130,0
48139,0
48141,0
48146,47
48150,20
48158,0
48159,0
48160,0
48161,229
48162,0
48166,0
48167,0
48170,0
48174,0
48178,0
48180,0
48182,0
48183,0
48185,0
48187,0
48188,0
48189,0
48193,0
48197,0
48230,0
48236,0
48237,0
48302,44
48306,0
48307,0
48309,0
48310,0
48313,0
48316,0
48317,0
48324,0
48326,26
48327,0
48328,0
48329,0
48331,0
48335,0
48336,1
48342,0
48346,0
48356,0
48357,0
48359,0
48371,0
48375,0
48382,0
48415,0
48423,0
48430,0
48439,0
48446,96
48451,0
48453,2
48471,18
48532,0
48601,0
48603,0
48629,25
48635,0
48640,0
48642,0
48657,0
48706,0
48726,0
48768,0
48820,0
48843,27
48854,355
48858,0
48879,2
48915,0
49001,158
49009,258
49015,0
49022,51
49036,0
49048,9
49051,0
49053,0
49056,0
49065,0
49067,0
49079,139
49080,0
49085,0
49090,17
49093,0
49097,0
49101,0
49103,0
49117,0
49202,0
49203,0
49221,51
49235,0
49240,0
49247,0
49254,49
49286,0
49304,3
49316,0
49321,1
49327,0
49331,0
49332,143
49337,0
49417,0
49418,0
49423,0
49424,0
49426,0
49431,0
49437,0
49440,0
49442,0
49448,1
49457,0
49464,1
49504,5
49506,0
49508,0
49512,24
49534,0
49548,0
49615,1
49656,1
49707,0
49712,0
49713,0
49721,0
49723,0
49770,0
49802,1
49807,0
49855,0
49858,20
49866,1
50021,0
50022,53
50035,0
50036,0
50049,19
50056,0
50125,0
50142,0
50158,0
50210,0
50211,0
50213,0
50217,0
50220,0
50266,0
50273,45
50313,0
50315,0
50323,0
50421,0
50459,0
50461,0
50480,0
50501,0
50604,0
50613,0
50644,1
50659,24
50660,0
50677,0
50707,0
50801,0
51012,0
51104,0
51105,0
51106,0
51360,0
51503,0
51534,0
51552,0
51561,3
52040,0
52073,0
52101,0
52205,0
52241,0
52302,0
52317,0
52340,0
52402,0
52403,0
52411,0
52556,0
52591,0
52601,0
52722,54
52726,0
52732,0
52742,1
52748,0
52772,0
52778,0
52801,0
52806,0
53005,0
53012,280
53014,0
53018,0
53020,1
53027,0
53037,0
53038,23
53040,0
53042,0
53045,89
53051,0
53066,0
53070,0
53072,0
53074,15
53081,0
53085,0
53086,0
53092,0
53095,238
53103,90
53110,0
53114,85
53120,0
53121,61
53132,0
53140,0
53142,0
53143,0
53144,0
53147,79
53149,46
53151,0
53154,119
53158,0
53168,0
53177,0
53182,48
53189,222
53202,0
53207,0
53211,0
53220,0
53221,0
53222,0
53223,84
53225,1
53226,0
53235,0
53402,0
53405,0
53406,0
53520,0
53528,0
53532,6
53534,0
53551,0
53566,15
53581,157
53590,1
53703,0
53704,0
53713,69
53716,0
53812,30
53901,0
53934,0
53948,0
53965,0
54002,0
54016,10
54017,1
54021,0
54107,0
54111,0
54115,66
54130,69
54153,0
54157,0
54246,0
54303,0
54313,0
54403,1
54405,0
54408,0
54476,0
54481,1
54514,0
54539,0
54656,0
54665,0
54669,0
54701,0
54703,0
54729,0
54745,0
54848,0
54870,0
54901,37
54902,0
54904,100
54913,80
54914,0
54915,0
54935,0
54937,64
54942,0
54947,0
54952,0
54956,0
54961,0
54981,0
55008,71
55009,234
55013,0
55016,0
55020,0
55033,0
55042,0
55044,80
55047,0
55051,3
55060,0
55066,84
55068,0
55075,0
55076,0
55109,0
55113,0
55116,0
55119,0
55122,0
55123,0
55124,0
55125,0
55301,0
55303,0
55308,0
55311,0
55315,0
55317,2
55321,0
55328,62
55330,0
55337,0
55340,0
55342,0
55343,66
55344,0
55346,0
55362,75
55363,0
55369,0
55371,0
55372,0
55379,0
55386,0
55387,23
55388,0
55389,85
55391,0
55398,0
55405,0
55406,0
55412,0
55416,0
55419,0
55422,0
55423,0
55427,0
55431,0
55433,1
55438,0
55446,0
55447,0
55448,0
55719,0
55734,0
55744,0
55803,0
55804,0
55901,71
55902,0
55904,0
55927,0
55971,113
55983,0
56001,52
56003,33
56007,0
56011,0
56020,0
56031,0
56037,0
56055,3
56201,27
56270,0
56284,0
56303,0
56304,38
56308,0
56320,0
56345,0
56367,0
56379,16
56387,0
56401,0
56425,11
56450,0
56458,0
56468,0
56520,0
56601,93
56710,0
57062,0
57106,0
57108,0
57201,0
57216,0
57451,1
57701,0
57702,0
57783,34
57785,0
58059,0
58075,0
58203,0
58282,0
58301,0
58341,0
58474,0
58501,0
58504,0
58601,0
58701,0
58854,0
59019,0
59404,0
59405,0
59701,1
59714,0
59718,0
59725,0
59804,0
59808,0
59840,0
59922,0
59931,0
60002,1
60004,1
60005,0
60010,0
60013,0
60014,82
60016,25
60020,0
60031,26
60033,0
60045,0
60046,192
60047,0
60048,1
60050,0
60051,0
60056,0
60067,0
60068,0
60070,0
60072,0
60073,0
60074,0
60076,0
60081,0
60084,7
60085,0
60087,0
60089,0
60090,0
60093,0
60096,0
60098,59
60101,0
60102,0
60103,0
60106,0
60107,0
60115,0
60119,0
60120,48
60123,0
60124,0
60133,0
60137,0
60139,0
60140,0
60142,0
60148,0
60152,0
60156,0
60162,0
60168,0
60169,0
60172,1
60173,0
60174,0
60177,0
60178,0
60181,0
60185,34
60188,7
60189,0
60190,0
60191,0
60193,0
60195,0
60401,0
60402,0
60404,0
60406,0
60410,0
60421,0
60423,0
60424,0
60435,36
60436,0
60439,1
60440,0
60441,17
60442,0
60443,1
60445,0
60446,0
60447,0
60451,0
60453,0
60462,0
60465,0
60468,0
60471,1
60473,0
60476,0
60480,0
60481,0
60484,0
60487,0
60490,0
60491,0
60504,0
60505,0
60506,0
60510,0
60515,27
60516,0
60517,0
60521,0
60523,0
60525,0
60527,0
60532,0
60538,0
60542,0
60543,0
60544,0
60546,0
60555,0
60558,0
60559,0
60560,0
60561,0
60563,1
60564,0
60585,0
60586,0
60606,0
60608,0
60610,0
60612,0
60614,1
60616,0
60618,0
60622,0
60631,0
60640,0
60641,0
60643,0
60654,0
60680,0
60707,0
60712,0
60714,0
60803,0
60913,0
60914,0
60915,0
60950,0
60954,0
60970,59
60985,0
61008,264
61010,0
61021,0
61032,8
61065,0
61071,10
61072,0
61101,0
61102,0
61103,0
61107,0
61111,0
61115,0
61244,15
61265,0
61270,0
61282,0
61350,0
61361,0
61401,0
61438,0
61442,0
61443,0
61516,1
61535,0
61554,0
61568,0
61571,0
61614,0
61704,0
61727,0
61738,1
61754,0
61821,0
61822,0
61846,0
61847,0
61937,0
61953,0
62010,0
62014,0
62025,0
62034,0
62035,0
62040,0
62049,0
62052,0
62056,49
62062,0
62077,0
62086,1
62225,0
62226,0
62230,10
62249,0
62254,0
62263,0
62265,0
62269,0
62293,0
62305,0
62414,0
62454,0
62521,0
62558,0
62629,0
62656,0
62661,0
62684,0
62707,0
62711,0
62839,127
62863,0
62902,1
62903,0
62918,11
62948,98
62951,0
62959,0
63005,42
63010,0
63011,0
63016,0
63021,0
63026,0
63028,1
63043,0
63051,0
63052,0
63084,0
63090,197
63114,0
63119,0
63121,0
63139,1
63143,0
63301,54
63303,0
63341,0
63367,0
63368,0
63376,0
63379,1
63385,0
63459,0
63501,0
63640,0
63701,0
63755,1
63801,1
63852,0
63901,24
64014,0
64015,44
64024,0
64030,13
64037,1
64052,0
64055,40
64060,0
64063,0
64064,0
64070,0
64079,0
64082,0
64093,0
64118,0
64126,0
64145,14
64152,0
64154,16
64155,1
64503,0
64622,0
64683,0
64744,132
64759,0
64801,0
64804,0
64834,0
64865,0
65041,0
65049,0
65065,16
65202,0
65239,0
65248,0
65301,0
65401,0
65453,0
65459,0
65606,0
65613,111
65616,0
65625,0
65632,0
65706,0
65711,0
65721,0
65724,0
65725,0
65737,0
65742,0
65775,15
65802,0
65803,39
65810,0
66027,0
66030,0
66046,0
66047,0
66048,0
66049,0
66061,26
66062,1
66067,3
66083,1
66086,0
66111,0
66202,0
66206,0
66209,0
66213,0
66215,0
66216,86
66221,0
66442,0
66509,0
66606,0
66609,20
66617,0
66714,0
66720,63
66743,0
66763,75
66801,0
67037,0
67204,1
67207,0
67208,0
67209,1
67217,0
67219,0
67226,0
67356,0
67357,0
67460,0
67501,0
67522,1
67701,1
67735,0
67752,0
67837,0
67859,0
68005,11
68105,0
68116,0
68135,0
68136,0
68138,0
68164,0
68428,0
68430,24
68502,0
68503,0
68504,0
68516,0
68528,0
68743,0
68901,0
68949,0
69301,0
69361,0
70047,0
70058,96
70062,22
70065,128
70075,0
70087,0
70112,0
70114,0
70343,0
70346,0
70364,0
70401,0
70403,22
70427,0
70433,0
70435,0
70444,0
70445,0
70448,0
70452,0
70454,0
70458,176
70460,0
70503,56
70505,0
70506,31
70507,0
70508,52
70515,0
70518,0
70520,1
70523,0
70555,0
70589,0
70605,0
70611,0
70655,0
70663,0
70665,0
70726,47
70734,0
70737,0
70749,1
70754,2
70764,0
70785,1
70816,108
71037,0
71055,0
71078,0
71105,23
71106,1
71111,0
71129,0
71201,0
71203,0
71225,0
71234,0
71251,0
71270,0
71291,0
71303,18
71373,0
71418,0
71449,1
71457,0
71463,0
71602,1
71701,0
71825,0
71832,1
71913,0
72002,0
72007,0
72015,0
72019,0
72023,1
72032,0
72034,0
72076,1
72088,0
72101,0
72103,0
72113,0
72116,0
72118,100
72120,0
72143,76
72162,0
72207,0
72209,0
72211,0
72212,0
72223,1
72331,0
72364,0
72401,21
72404,0
72456,0
72601,0
72653,0
72701,0
72703,0
72712,0
72715,1
72756,0
72758,0
72762,27
72764,0
72802,40
72847,0
72903,0
72908,0
72917,0
72921,0
72936,0
72957,0
73002,0
73003,0
73005,0
73010,1
73012,0
73018,0
73025,0
73034,0
73044,0
73049,382
73054,1
73064,0
73065,0
73071,0
73072,0
73077,0
73078,0
73086,0
73089,0
73090,0
73099,0
73104,39
73107,0
73110,0
73112,299
73114,0
73115,92
73116,0
73120,0
73122,0
73127,33
73130,0
73139,0
73149,47
73150,0
73160,1
73165,0
73170,0
73173,0
73401,0
73505,116
73507,0
73521,57
73601,0
73626,0
73644,0
73662,0
73701,0
73703,4
73705,0
73717,0
73742,0
73762,0
73832,2
73923,0
74006,155
74008,0
74011,0
74012,239
74013,0
74017,0
74019,0
74026,1
74037,0
74048,1
74055,0
74059,0
74063,0
74066,21
74074,224
74076,0
74085,0
74104,0
74105,0
74112,0
74114,4
74115,174
74128,0
74131,0
74132,0
74133,0
74134,0
74136,0
74137,0
74145,0
74331,0
74344,0
74401,54
74403,72
74429,0
74454,0
74462,1
74467,0
74477,0
74501,174
74523,112
74604,0
74631,0
74647,0
74701,0
74804,23
74824,0
74839,0
74854,0
74857,0
74953,79
74955,0
74960,0
75001,0
75002,0
75006,10
75007,0
75013,16
75019,0
75020,0
75022,2
75023,16
75024,0
75025,0
75028,0
75032,0
75033,0
75034,1
75035,0
75039,0
75041,0
75043,0
75051,0
75052,0
75054,0
75056,0
75057,0
75058,0
75060,0
75061,31
75062,1
75065,0
75067,695
75068,0
75069,1212
75070,2
75071,0
75074,35
75075,0
75077,0
75078,0
75080,0
75081,0
75082,0
75087,58
75088,0
75089,0
75090,0
75092,0
75093,1
75094,0
75097,0
75098,1
75104,0
75110,29
75119,0
75134,0
75142,0
75146,61
75149,0
75150,50
75154,0
75160,0
75166,0
75173,0
752,0
75203,0
75204,0
75206,0
75207,0
75209,0
75214,0
75218,0
75228,0
75229,1
75230,0
75233,0
75234,75
75235,0
75238,1710
75243,33
75246,42
75249,0
75254,0
75287,0
75357,0
75390,0
75402,83
75407,0
75409,0
75454,40
75455,55
75460,117
75495,1
75497,0
75503,0
7552,0
75602,1
75603,0
75604,0
75645,0
75647,0
75662,0
75670,1
75686,0
75691,0
75701,237
75703,0
75734,35
75751,109
75755,0
75757,1
75762,0
75765,0
75771,0
75779,0
75785,1
75790,0
75791,0
75801,5
75845,0
75901,1
75904,0
75948,0
75951,0
75964,0
75965,1
76001,0
76002,0
76008,0
76009,1
76010,0
76011,26
76012,0
76013,0
76015,47
76016,0
76017,0
76018,0
76020,1
76022,0
76028,38
76034,0
76036,0
76039,0
76040,0
76049,0
76051,202
76053,3
76063,4
76067,0
76085,0
76086,1885
76087,0
76088,0
76092,0
76095,0
76108,0
76111,86
76112,0
76116,78
76117,14
76118,0
76123,0
76126,0
76131,0
76132,0
76133,0
76135,0
76140,93
76148,0
76177,0
76179,0
76180,0
76182,0
76205,123
76207,0
76208,0
76210,0
76227,0
76234,1854
76239,0
76240,13
76244,0
76247,0
76248,0
76250,0
76258,0
76262,0
76271,0
76306,0
76308,0
76310,0
76501,0
76502,0
76504,0
76513,0
76522,0
76524,0
76528,0
76534,0
76537,0
76539,0
76542,0
76543,15
76548,0
76549,0
76556,0
76633,0
76657,0
76665,6
76682,0
76692,0
76705,0
76706,222
76801,0
76802,0
76844,164
76871,0
76906,0
77002,0
77005,0
77006,0
77007,0
77008,0
77010,0
77013,1
77018,0
77022,0
77030,0
77033,2
77034,85
77035,0
77037,198
77040,0
77044,0
77045,0
77047,0
77049,0
77055,0
77057,0
77058,0
77060,0
77062,0
77064,0
77065,0
77069,0
77070,56
77073,0
77074,215
77083,0
77084,0
77087,125
77088,0
77090,20
77091,0
77092,0
77094,0
77095,0
77301,382
77303,0
77304,0
77316,0
77320,0
77327,0
77336,0
77339,0
77345,0
77346,0
77354,0
77355,7
77356,0
77365,0
77371,0
77372,0
77373,0
77375,1
77377,0
77379,0
77380,0
77382,0
77384,0
77385,0
77387,0
77388,0
77389,0
77396,0
77406,0
77407,1
77423,0
77429,0
77433,0
77435,0
77437,47
77441,0
77449,0
77450,12
77459,1
77461,1
77476,0
77477,0
77478,0
77479,0
77493,0
77494,29
77498,1
77504,19
77505,67
77507,0
77510,1
77511,49
77515,0
77517,0
77521,0
77523,128
77532,0
77536,0
77539,0
77546,0
77554,0
77562,111
77565,0
77568,353
77571,0
77573,0
77581,0
77584,28
77586,0
77587,0
77591,0
77598,17
77627,0
77630,0
77651,0
77707,243
77833,0
77840,79
77845,0
77879,0
77901,0
77904,30
77905,0
78003,0
78006,28
78015,0
78023,1
78028,12
78041,0
78045,0
78059,0
78061,0
78101,0
78108,0
78109,0
78114,0
78121,0
78130,283
78132,16
78133,0
78148,0
78154,499
78155,0
78163,0
78209,0
78216,0
78217,1
78218,0
78222,0
78225,0
78229,0
78230,0
78232,0
78234,0
78239,0
78240,0
78242,0
78245,0
78247,0
78248,0
78249,0
78250,0
78253,1
78254,0
78255,0
78256,0
78257,29
78258,0
78259,0
78260,0
78261,0
78332,0
78336,0
78358,0
78363,0
78374,0
78382,0
78411,2
78412,0
78413,0
78414,0
78501,0
78521,0
78550,0
78552,0
78566,0
78572,0
78574,0
78577,18
78588,0
78596,0
78602,9
78610,0
78613,1
78620,0
78621,0
78624,0
78626,335
78628,0
78634,0
78640,88
78641,0
78642,0
78644,0
78653,0
78664,1
78665,0
78666,1
78669,0
78681,0
78701,0
78723,0
78727,0
78735,0
78736,0
78737,0
78738,0
78739,0
78745,0
78746,0
78747,0
78748,0
78752,43
78753,9
78756,0
78757,0
78758,4
78759,0
78801,0
78840,0
78884,0
79008,0
79103,0
79105,1
79109,0
79118,0
79159,0
79416,0
79424,0
79602,0
79603,139
79607,0
79705,0
79760,0
79902,0
79904,0
79907,10
79924,0
79925,290
79927,0
79928,0
79932,0
79936,0
80003,0
80005,0
80012,0
80013,0
80016,0
80022,0
80047,0
80104,0
80108,0
80110,0
80111,0
80120,0
80123,1
80126,0
80127,0
80128,0
80129,0
80130,0
80132,0
80133,0
80134,0
80135,0
80202,0
80204,44
80206,0
80210,0
80211,0
80214,27
80216,0
80218,0
80220,0
80226,0
80227,0
80228,0
80229,80
80233,0
80234,5
80238,0
80249,0
80260,0
80301,57
80302,0
80401,0
80424,0
80433,0
80435,0
80465,0
80487,76
80501,4
80503,0
80504,0
80516,1
80521,0
80524,0
80525,156
80526,0
80528,9
80534,0
80537,1
80538,36
80542,0
80547,0
80549,0
80601,0
80621,0
80631,54
80817,0
80831,0
80902,0
80903,0
80909,147
80911,0
80915,3
80918,0
80919,0
80920,0
80921,0
80923,0
80925,0
80937,0
81007,0
81050,0
81052,0
81082,1
81089,0
81101,3
81122,0
81251,0
81301,0
81303,1
81501,0
81506,0
81507,0
81611,0
81621,0
81623,0
81632,0
82001,51
82009,0
82070,49
82072,0
82604,36
82609,0
82649,0
82717,0
82901,18
82902,84
82941,0
83401,0
83404,0
83440,70
83501,0
83605,173
83616,0
83617,0
83642,0
83646,0
83661,0
83686,0
83702,0
83704,0
83705,0
83716,0
83835,0
83858,0
83864,0
84005,0
84010,1
84020,0
84029,1
84032,0
84036,0
84045,0
84057,41
84062,0
84065,0
84066,0
84093,0
84094,0
84095,0
84096,0
84098,0
84101,0
84105,0
84106,0
84117,0
84118,0
84121,0
84123,0
84124,0
84128,0
84129,0
84337,0
84340,0
84601,0
84604,0
84721,0
84767,0
84770,0
84780,0
85003,0
85006,0
85007,0
85012,0
85013,0
85014,0
85016,0
85019,172
85021,0
85022,0
85023,0
85024,0
85027,0
85028,1
85029,0
85032,231
85033,0
85034,0
85041,1
85042,0
85043,46
85044,0
85045,0
85048,0
85051,0
85053,0
85054,0
85083,0
85085,0
85086,1
85118,0
85119,0
85120,1
85122,0
85123,0
85131,0
85138,0
85140,0
85142,0
85143,1
85201,0
85202,0
85205,0
85206,0
85207,2
85208,0
85209,120
85210,9
85212,0
85213,8
85215,1
85220,3
85224,2
85225,155
85226,0
85233,0
85234,0
85248,0
85249,0
85250,0
85251,0
85252,0
85253,0
85254,1
85255,0
85257,131
85258,0
85259,1
85260,125
85262,0
85266,1
85268,0
85281,0
85282,0
85283,0
85284,1
85286,0
85295,0
85296,0
85297,0
85298,0
85301,0
85302,0
85303,0
85304,1
85305,0
85306,2
85308,3
85310,2
85312,0
85318,0
85321,0
85323,11
85326,0
85327,0
85331,0
85335,0
85338,66
85339,1
85340,0
85345,0
85348,0
85351,0
85353,0
85355,1
85363,0
85364,0
85365,2
85374,52
85379,1
85381,270
85382,0
85383,0
85387,0
85392,0
85396,2
85534,0
85541,0
85546,43
85602,0
85623,1
85625,0
85637,0
85641,1
85653,0
85704,0
85705,0
85710,100
85711,17
85716,0
85718,0
85719,0
85737,0
85741,99
85743,0
85747,1
85749,0
85750,0
85756,0
86001,166
86004,1
86301,0
86314,102
86315,0
86323,0
86326,62
86332,0
86333,1
86336,0
86401,4
86403,1
86404,1
86406,0
86409,68
86411,1
86413,0
86429,34
86440,0
86442,1
87015,0
87031,0
87043,0
87048,0
87104,0
87108,0
87109,0
87110,0
87111,0
87112,0
87113,0
87114,0
87120,1
87123,0
87124,0
87144,0
87505,0
87507,2
87529,0
87710,0
87732,0
87740,42
88005,0
88011,0
88044,0
88061,0
88101,0
88210,0
88330,0
89002,0
89005,0
89011,0
89012,1
89014,0
89015,20
89029,0
89030,45
89031,0
89044,0
89048,0
89052,0
89060,0
89061,0
89074,0
89077,0
89081,0
89084,0
89104,9
89108,0
89109,0
89112,0
89113,19
89115,0
89118,51
89121,0
89122,107
89128,0
89129,0
89130,131
89131,0
89135,0
89139,0
89144,0
89145,0
89146,0
89147,0
89148,1
89149,0
89169,0
89179,0
89183,0
89410,0
89433,0
89434,0
89436,0
89441,0
89449,0
89502,56
89503,0
89508,0
89509,0
89511,127
89519,1
89523,0
89533,0
89701,1
89703,0
90005,0
90006,0
90011,0
90016,0
90018,0
90019,0
90023,0
90024,0
90025,0
90026,0
90028,0
90034,0
90035,0
90036,0
90038,0
90039,0
90041,0
90042,0
90045,0
90046,0
90047,0
90048,0
90056,0
90061,0
90064,0
90065,0
90066,0
90067,0
90069,0
90130,0
90201,0
90212,0
90213,0
90222,0
90230,1
90245,0
90248,0
90250,0
90254,0
90260,0
90265,0
90272,0
90274,0
90277,1
90278,126
90280,0
90284,0
90291,0
90292,38
90293,0
90301,0
90302,80
90305,0
90401,0
90404,0
90405,0
90406,0
90502,0
90503,0
90504,0
90505,0
90601,0
90604,0
90605,382
90606,0
90620,1
90623,0
90630,2
90631,88
90638,2
90640,0
90650,0
90660,0
90670,0
90703,1
90706,37
90710,31
90712,0
90713,0
90715,0
90717,1
90720,0
90723,68
90731,0
90732,0
90746,0
90749,0
90802,0
90803,0
90804,0
90806,0
90807,290
90808,1
90810,0
90813,0
90814,0
90815,0
91006,0
91007,0
91010,0
91012,0
91016,1
91030,0
91040,0
91042,0
91103,0
91104,0
91106,0
91108,0
91203,0
91204,0
91205,0
91206,0
91208,0
91224,1
9128,0
91301,0
91302,0
91303,0
91304,0
91307,0
91311,0
91316,0
91320,2
91321,0
91325,0
91326,1
91331,0
91335,0
91340,0
91342,0
91343,0
91344,0
91350,25
91351,0
91352,1
91354,0
91355,0
91360,0
91361,1
91362,56
91367,0
91376,0
91381,0
91384,54
91387,0
91390,3
91392,0
91401,1
91405,0
91406,1
91411,0
91423,0
91504,0
91505,2
91510,0
91601,11
91604,0
91605,0
91606,0
91632,0
91646,0
91701,2
91702,0
91706,0
91709,1
91710,11
91711,0
91722,388
91729,0
91730,44
91732,0
91737,5
91739,0
91740,0
91741,1
91744,0
91745,11
91748,0
91752,0
91761,0
91762,78
91763,56
91765,0
91766,14
91767,0
91773,0
91775,0
91776,80
91784,0
91786,0
91789,1
91790,1
91791,0
91801,0
91803,0
91901,1
91908,1
91910,4
91911,303
91913,0
91914,0
91915,0
91917,0
91932,1
91935,0
91941,0
91942,1
91945,279
91950,0
91977,0
91978,0
92003,0
92007,0
92008,0
92009,0
92010,0
92011,0
92019,3
92020,73
92021,0
92024,2
92025,2
92026,20
92027,1
92028,3
92029,0
92037,0
92040,2
92047,0
92054,0
92055,0
92056,0
92057,0
92058,0
92061,0
92064,0
92065,3
92069,3
92071,0
92075,0
92078,0
92081,51
92082,0
92084,1
92085,0
92101,0
92103,0
92104,3
92106,0
92107,0
92109,0
92110,0
92111,1
92112,0
92114,1
92115,0
92117,0
92119,0
92120,0
92121,0
92122,0
92123,264
92124,0
92126,3
92127,0
92128,0
92129,1
92130,0
92131,0
92154,1
92173,0
92201,0
92203,0
92211,0
92220,14
92223,69
92225,4
92234,0
92241,0
92243,0
92251,0
92253,1
92260,0
92264,0
92268,0
92277,0
92284,0
92305,1
92307,0
92308,0
92311,0
92313,1
92314,0
92316,8
92320,0
92324,0
92325,0
92335,116
92336,1
92340,0
92342,0
92344,1
92345,0
92346,0
92352,0
92354,0
92371,1
92372,0
92373,0
92376,2
92382,0
92391,0
92392,69
92393,1
92394,0
92395,0
92397,0
92399,0
92405,1
92407,0
92408,0
92410,86
92501,0
92503,4
92504,4
92505,2
92506,1
92507,0
92508,2
92509,0
92516,1
92530,1
92532,0
92543,0
92544,0
92545,1
92555,0
92562,411
92563,2
92567,2
92570,171
92571,0
92583,1
92584,1
92585,0
92586,0
92587,0
92590,7
92591,1
92592,0
92593,0
92595,0
92596,0
92602,0
92603,0
92604,0
92606,0
92610,1
92612,0
92615,1
92618,21
92620,0
92625,0
92626,1
92627,10
92628,0
92629,0
92630,0
92646,2
92647,10
92648,24
92649,0
92651,1
92653,0
92656,0
92657,0
92660,0
92663,0
92672,0
92673,1
92675,1
92677,2
92678,0
92679,1
92683,0
92688,0
92691,0
92703,0
92704,0
92705,0
92707,0
92708,0
92802,0
92804,0
92805,0
92806,0
92807,3
92808,0
92817,0
92821,0
92831,0
92832,0
92833,0
92834,0
92837,0
92840,0
92841,0
92844,1
92845,0
92860,15
92861,0
92865,0
92866,0
92867,1
92868,0
92869,0
92870,0
92879,0
92880,55
92881,2
92882,2
92883,3
92886,1
92887,4
93001,0
93003,28
93004,0
93010,0
93012,0
93013,0
93021,1
93022,0
93030,0
93033,0
93035,0
93036,0
93041,0
93060,1
93063,2
93065,52
93101,0
93105,0
93111,0
93117,51
93210,0
93230,1
93238,0
93240,0
93245,0
93257,0
93265,1
93274,0
93277,0
93291,0
93292,0
93306,0
93308,0
93311,0
93313,0
93314,1
93402,0
93405,0
93420,0
93422,0
93436,0
93437,0
93445,0
93446,0
93455,0
93463,0
93501,0
93510,0
93516,0
93527,0
93534,0
93536,2
93544,0
93546,0
93550,1
93551,0
93552,0
93553,0
93555,1
93561,0
93612,0
93614,0
93635,0
93638,0
93644,0
93703,0
93710,171
93720,0
93723,0
93727,0
93730,0
93747,0
93901,0
93906,29
93921,0
93922,0
93924,0
93940,0
93950,0
93955,0
94010,0
94015,0
94024,0
94040,0
94043,0
94066,0
94080,0
94083,0
94086,0
94102,0
94103,0
94108,0
94109,0
94112,0
94114,0
94122,0
94123,0
94131,0
94134,0
94401,0
94402,0
94501,7
94503,0
94506,0
94509,1
94510,0
94513,0
94518,0
94519,0
94520,2
94523,0
94526,0
94530,0
94533,0
94534,0
94536,0
94538,47
94541,228
94542,0
94549,0
94550,0
94551,0
94552,0
94553,0
94555,0
94558,0
94559,0
94561,0
94564,1
94566,1
94568,0
94571,0
94577,0
94582,0
94588,0
94589,35
94590,36
94596,0
94598,0
94602,0
94607,0
94619,0
94706,0
94709,0
94803,0
94928,0
94930,0
94941,0
94952,0
94954,0
94957,0
94965,0
95003,0
95005,0
95006,0
95008,0
95020,0
95023,172
95032,0
95035,0
95051,0
95066,0
95117,0
95120,0
95121,0
95123,0
95124,4
95125,0
95126,0
95128,0
95129,0
95133,0
95148,0
95204,0
95205,0
95209,0
95240,0
95242,0
95252,0
95258,0
95301,0
95304,256
95330,0
95336,0
95337,0
95338,0
95344,1
95350,0
95351,0
95355,0
95356,1
95357,0
95358,0
95361,0
95368,0
95370,0
95377,0
95380,0
95382,0
95391,0
95403,0
95404,47
95407,0
95409,0
95420,0
95441,0
95490,0
95603,14
95608,0
95610,0
95620,0
95621,0
95624,119
95630,0
95642,0
95648,0
95661,15
95662,0
95663,0
95667,0
95670,0
95677,0
95678,0
95682,0
95687,0
95688,0
95691,0
95722,0
95726,0
95746,0
95758,7
95762,0
95765,0
95819,0
95823,173
95824,0
95825,1
95827,0
95829,0
95834,0
95841,14
95843,0
95864,0
95901,5
95903,0
95928,85
95945,1
95959,0
95966,0
95975,0
95993,0
96001,0
96002,0
96049,0
96150,0
