zip,data
43130,116
43137,48
43140,211
43146,1
43162,1
43207,2
43223,1
43224,1
43228,1
43231,50
43302,23
43311,2
43314,15
43316,16
43331,318
43357,1
43406,1
43410,60
43420,2
43452,1
43465,1
43504,1
43511,1
43512,1
43515,62
43528,85
43537,2
43545,2
43560,125
43612,17
43617,1
43701,1
43718,26
43725,90
43812,1
43964,1
44001,1
44017,1
44023,1
44035,2
44041,1
44053,14
44057,41
44067,1
44070,1
44081,1
44089,1
44109,1
44121,1
44132,57
44134,1
44145,1
44201,1
44212,1
44223,2
44240,1
44241,25
44256,129
44260,1
44278,1
44281,1
44312,172
44320,1
44333,1
44406,1
44408,1
44413,1
44425,1
44428,1
44430,2
44432,2
44446,13
44460,30
44483,7
44511,1
44614,2
44619,1
44641,1
44654,1
44656,16
44657,1
44663,3
44675,1
44691,1
44709,1
44711,1
44714,1
44720,159
44721,1
44833,94
44839,2
44842,12
44857,1
44883,2
44890,1
44905,7
45002,1
45013,2
45014,192
45036,2
45039,1
45042,1
45050,1
45066,1
45069,1
45103,309
45120,1
45121,1
45130,41
45133,86
45140,3
45171,1
45202,1
45209,1
45236,1
45239,1
45244,3
45251,157
45301,1
45304,1
45305,1
45326,17
45331,1
45338,1
45344,2
45356,133
45373,183
45380,1
45381,1
45404,83
45429,1
45431,1
45432,94
45459,2
45502,1
45503,1
45601,1
45750,2
45801,1
45813,1
45840,89
45873,23
45898,1
46013,32
46074,1
46077,1
46123,1
46140,255
46143,280
46158,1
46161,1
46176,1
46184,21
46203,110
46217,1
46227,1
46228,1
46236,1
46239,1
46254,1
46303,1
46373,1
46375,21
46507,10
46514,102
46516,73
46517,13
46530,1
46536,1
46542,1
46553,1
46562,48
46565,186
46567,1
46580,3
46582,1
46614,1
46703,1
46714,1
46733,53
46750,1
46777,1
46804,1
46806,1
46809,1
46814,1
46845,1
46901,25
46928,1
46979,29
47025,1
47112,1
47119,1
47122,1
47126,1
47130,2
47136,1
47164,1
47170,1
47240,1
47362,162
47374,593
47401,1
47441,1
47459,1
47501,2
47546,1
47620,16
47711,1
47712,1
47920,1
47992,1
48001,1
48005,1
48036,1
48043,161
48047,1
48064,35
48066,1
48071,1
48073,2
48082,1
48085,1
48092,110
48101,1
48114,2
48116,2
48117,1
48134,1
48144,1
48152,1
48158,2
48162,2
48169,1
48170,1
48182,1
48185,2
48186,37
48188,149
48189,26
48192,157
48193,1
48197,1
48198,1
48304,2
48307,1
48310,2
48312,1
48313,2
48315,1
48317,2
48324,1
48326,145
48327,1
48328,1
48348,1
48353,1
48357,1
48362,1
48375,1
48381,2
48382,5
48386,101
48390,3
48393,193
48415,168
48420,1
48423,2
48429,1
48430,1
48433,1
48438,1
48439,1
48446,38
48451,1
48455,2
48473,2
48532,13
48610,1
48612,1
48617,2
48625,9
48629,115
48631,27
48638,1
48640,1
48642,46
48653,3
48723,1
48749,1
48768,1
48820,72
48827,1
48838,1
48843,4
48851,1
48854,47
48858,2
48864,1
48879,2
48895,1
48917,2
49008,1
49036,156
49038,135
49078,1
49080,1
49085,1
49087,5
49120,1
49127,1
49315,1
49337,2
49341,1
49348,151
49349,1
49401,2
49417,4
49418,1
49423,22
49424,3
49426,1
49428,1
49436,1
49445,1
